Metric,ZKP Framework,Regex Baseline,LLM Simulator,Ensemble
accuracy,0.9170378619153675,0.9175946547884187,0.8140311804008908,0.9398663697104677
precision,0.9253365973072215,0.9254278728606357,1.0,0.9289044289044289
recall,0.8957345971563981,0.8969194312796208,0.6042654028436019,0.9443127962085308
f1,0.9102950030102348,0.9109506618531888,0.7533234859675036,0.936545240893067
sensitivity,0.8957345971563981,0.8969194312796208,0.6042654028436019,0.9443127962085308
specificity,0.9359243697478992,0.9359243697478992,1.0,0.9359243697478992
latency_ms,0.09257663331743339,0.06200582253640903,0.07069190520220717,0.23700306835047122
tamper_resistance,0.8827014218009479,0.8672985781990521,0.590047393364929,0.9289099526066351
detection_rate,0.8957345971563981,0.8969194312796208,0.6042654028436019,0.9443127962085308
throughput_sps,10801.861810756593,16127.517692597541,14145.89120408623,4219.354656291782
true_positives,756,757,510,797
true_negatives,891,891,952,891
false_positives,61,61,0,61
false_negatives,88,87,334,47
