Metric,ZKP Framework,Regex Baseline,LLM Simulator,Ensemble
accuracy,0.9119274175702589,0.9089400309803054,0.8122372206240319,0.9377074574020801
precision,0.9242685025817556,0.9237623762376238,1.0,0.9283720930232559
recall,0.8850953614315987,0.8787379326583471,0.6004238285848834,0.9399576171415116
f1,0.904257878277604,0.9006878243031254,0.75033102839488,0.934128934128934
sensitivity,0.8850953614315987,0.8787379326583471,0.6004238285848834,0.9399576171415116
specificity,0.9357127948236277,0.9357127948236277,1.0,0.9357127948236277
latency_ms,0.08787426122339143,0.060058821880545704,0.06704616398905251,0.2295126242826512
tamper_resistance,0.8745,0.8575,0.5725,0.9245
detection_rate,0.8850953614315987,0.8787379326583471,0.6004238285848834,0.9399576171415116
throughput_sps,11379.896525762291,16650.343258296925,14915.09641272367,4357.058802867733
true_positives,3759,3732,2550,3992
true_negatives,4483,4483,4791,4483
false_positives,308,308,0,308
false_negatives,488,515,1697,255
