Metric,ZKP Framework,Regex Baseline,LLM Simulator,Ensemble
accuracy,0.911925601750547,0.911925601750547,0.8260393873085339,0.9327133479212254
precision,0.9065868263473054,0.9065868263473054,1.0,0.9106529209621993
recall,0.9011904761904762,0.9011904761904762,0.6214285714285714,0.9464285714285714
f1,0.9038805970149253,0.9038805970149253,0.7665198237885462,0.9281961471103326
sensitivity,0.9011904761904762,0.9011904761904762,0.6214285714285714,0.9464285714285714
specificity,0.9210526315789473,0.9210526315789473,1.0,0.9210526315789473
latency_ms,0.08956543465411897,0.06072422086018702,0.06844960886748667,0.23440576486566658
tamper_resistance,0.8857142857142857,0.8869047619047619,0.5964285714285714,0.9380952380952381
detection_rate,0.9011904761904762,0.9011904761904762,0.6214285714285714,0.9464285714285714
throughput_sps,11165.021460139942,16467.893467129456,14609.287277826894,4266.106682884189
true_positives,757,757,522,795
true_negatives,910,910,988,910
false_positives,78,78,0,78
false_negatives,83,83,318,45
