Metric,ZKP Framework,Regex Baseline,LLM Simulator,Ensemble
accuracy,0.911925601750547,0.911925601750547,0.8254923413566739,0.9327133479212254
precision,0.9065868263473054,0.9065868263473054,1.0,0.9106529209621993
recall,0.9011904761904762,0.9011904761904762,0.6202380952380953,0.9464285714285714
f1,0.9038805970149253,0.9038805970149253,0.7656135194709772,0.9281961471103326
latency_ms,0.08924615200551907,0.06038680900890926,0.06880932355083574,0.23057554691573462
tamper_resistance,0.8845238095238095,0.8833333333333333,0.6035714285714285,0.930952380952381
detection_rate,0.9011904761904762,0.9011904761904762,0.6202380952380953,0.9464285714285714
true_positives,757,757,521,795
true_negatives,910,910,988,910
false_positives,78,78,0,78
false_negatives,83,83,319,45
