Metric,ZKP Framework,Regex Baseline,LLM Simulator,Ensemble
accuracy,0.9170378619153675,0.9175946547884187,0.8145879732739421,0.9398663697104677
precision,0.9253365973072215,0.9254278728606357,1.0,0.9289044289044289
recall,0.8957345971563981,0.8969194312796208,0.6054502369668247,0.9443127962085308
f1,0.9102950030102348,0.9109506618531888,0.7542435424354244,0.936545240893067
sensitivity,0.8957345971563981,0.8969194312796208,0.6054502369668247,0.9443127962085308
specificity,0.9359243697478992,0.9359243697478992,1.0,0.9359243697478992
latency_ms,0.08969490140477374,0.06032892749675929,0.0685075078084899,0.2353370587916045
tamper_resistance,0.8708530805687204,0.8767772511848341,0.5959715639810427,0.9253554502369669
detection_rate,0.8957345971563981,0.8969194312796208,0.6054502369668247,0.9443127962085308
throughput_sps,11148.905727508587,16575.796081468834,14596.940276903104,4249.224517102168
true_positives,756,757,511,797
true_negatives,891,891,952,891
false_positives,61,61,0,61
false_negatives,88,87,333,47
