Metric,ZKP Framework,Regex Baseline,LLM Simulator,Ensemble
accuracy,0.9119274175702589,0.9089400309803054,0.8169949103784023,0.9373755255587519
precision,0.9242685025817556,0.9237623762376238,1.0,0.928322085175704
recall,0.8850953614315987,0.8787379326583471,0.6105486225570991,0.9392512361667059
f1,0.904257878277604,0.9006878243031254,0.758187134502924,0.9337546816479402
sensitivity,0.8850953614315987,0.8787379326583471,0.6105486225570991,0.9392512361667059
specificity,0.9357127948236277,0.9357127948236277,1.0,0.9357127948236277
latency_ms,0.08799273188490338,0.06256620027660717,0.06779083295004588,0.22919907668017264
tamper_resistance,0.869,0.86,0.5865,0.926
detection_rate,0.8850953614315987,0.8787379326583471,0.6105486225570991,0.9392512361667059
throughput_sps,11364.574989080054,15983.070660819549,14751.257013420769,4363.01932138851
true_positives,3759,3732,2593,3989
true_negatives,4483,4483,4791,4483
false_positives,308,308,0,308
false_negatives,488,515,1654,258
