Metric,ZKP Framework,Regex Baseline,LLM Simulator,Ensemble
accuracy,0.9119274175702589,0.9089400309803054,0.8146713874751051,0.9373755255587519
precision,0.9242685025817556,0.9237623762376238,1.0,0.928322085175704
recall,0.8850953614315987,0.8787379326583471,0.6056039557334589,0.9392512361667059
f1,0.904257878277604,0.9006878243031254,0.7543628097961578,0.9337546816479402
sensitivity,0.8850953614315987,0.8787379326583471,0.6056039557334589,0.9392512361667059
specificity,0.9357127948236277,0.9357127948236277,1.0,0.9357127948236277
latency_ms,0.10148052832647139,0.06060363919789297,0.06723074186003875,0.22854409826675015
tamper_resistance,0.8625,0.8575,0.5815,0.922
detection_rate,0.8850953614315987,0.8787379326583471,0.6056039557334589,0.9392512361667059
throughput_sps,9854.10715228951,16500.659254713,14874.147931935726,4375.5231816698615
true_positives,3759,3732,2572,3989
true_negatives,4483,4483,4791,4483
false_positives,308,308,0,308
false_negatives,488,515,1675,258
