Metric,ZKP Framework,Regex Baseline,LLM Simulator,Ensemble
accuracy,0.911925601750547,0.911925601750547,0.8260393873085339,0.9327133479212254
precision,0.9065868263473054,0.9065868263473054,1.0,0.9106529209621993
recall,0.9011904761904762,0.9011904761904762,0.6214285714285714,0.9464285714285714
f1,0.9038805970149253,0.9038805970149253,0.7665198237885462,0.9281961471103326
sensitivity,0.9011904761904762,0.9011904761904762,0.6214285714285714,0.9464285714285714
specificity,0.9210526315789473,0.9210526315789473,1.0,0.9210526315789473
latency_ms,0.09047750310250915,0.06098989845626464,0.07021427154541016,0.2320790969047296
tamper_resistance,0.8785714285714286,0.8833333333333333,0.5845238095238096,0.9273809523809524
detection_rate,0.9011904761904762,0.9011904761904762,0.6214285714285714,0.9464285714285714
throughput_sps,11052.471229969959,16396.157811561072,14242.118845500849,4308.875781305321
true_positives,757,757,522,795
true_negatives,910,910,988,910
false_positives,78,78,0,78
false_negatives,83,83,318,45
