Metric,ZKP Framework,Regex Baseline,LLM Simulator,Ensemble
accuracy,0.911925601750547,0.911925601750547,0.8298687089715536,0.9327133479212254
precision,0.9065868263473054,0.9065868263473054,1.0,0.9106529209621993
recall,0.9011904761904762,0.9011904761904762,0.6297619047619047,0.9464285714285714
f1,0.9038805970149253,0.9038805970149253,0.7728268809349891,0.9281961471103326
sensitivity,0.9011904761904762,0.9011904761904762,0.6297619047619047,0.9464285714285714
specificity,0.9210526315789473,0.9210526315789473,1.0,0.9210526315789473
latency_ms,0.09044098384531635,0.060831170113394506,0.06991429193275503,0.23248693875202203
tamper_resistance,0.8892857142857142,0.8857142857142857,0.6047619047619047,0.9285714285714286
detection_rate,0.9011904761904762,0.9011904761904762,0.6297619047619047,0.9464285714285714
throughput_sps,11056.934118610729,16438.940729496317,14303.227170802504,4301.316905663383
true_positives,757,757,529,795
true_negatives,910,910,988,910
false_positives,78,78,0,78
false_negatives,83,83,311,45
