Metric,ZKP Framework,Regex Baseline,LLM Simulator,Ensemble
accuracy,0.911925601750547,0.911925601750547,0.8298687089715536,0.9327133479212254
precision,0.9065868263473054,0.9065868263473054,1.0,0.9106529209621993
recall,0.9011904761904762,0.9011904761904762,0.6297619047619047,0.9464285714285714
f1,0.9038805970149253,0.9038805970149253,0.7728268809349891,0.9281961471103326
sensitivity,0.9011904761904762,0.9011904761904762,0.6297619047619047,0.9464285714285714
specificity,0.9210526315789473,0.9210526315789473,1.0,0.9210526315789473
latency_ms,0.091870843190333,0.061478473947136875,0.06924494611877842,0.24299639841659848
tamper_resistance,0.8928571428571429,0.8869047619047619,0.5988095238095238,0.9345238095238095
detection_rate,0.9011904761904762,0.9011904761904762,0.6297619047619047,0.9464285714285714
throughput_sps,10884.846217512715,16265.85592966839,14441.487156111913,4115.287331483727
true_positives,757,757,529,795
true_negatives,910,910,988,910
false_positives,78,78,0,78
false_negatives,83,83,311,45
