Metric,ZKP Framework,Regex Baseline,LLM Simulator,Ensemble
accuracy,0.9170378619153675,0.9175946547884187,0.8190423162583519,0.9398663697104677
precision,0.9253365973072215,0.9254278728606357,1.0,0.9289044289044289
recall,0.8957345971563981,0.8969194312796208,0.6149289099526066,0.9443127962085308
f1,0.9102950030102348,0.9109506618531888,0.7615553925165077,0.936545240893067
sensitivity,0.8957345971563981,0.8969194312796208,0.6149289099526066,0.9443127962085308
specificity,0.9359243697478992,0.9359243697478992,1.0,0.9359243697478992
latency_ms,0.0903828106903552,0.06159190876712247,0.06836652755737305,0.23194477128026744
tamper_resistance,0.8720379146919431,0.8779620853080569,0.590047393364929,0.9277251184834123
detection_rate,0.8957345971563981,0.8969194312796208,0.6149289099526066,0.9443127962085308
throughput_sps,11064.050701254753,16235.89883828696,14627.040976460332,4311.371170301843
true_positives,756,757,519,797
true_negatives,891,891,952,891
false_positives,61,61,0,61
false_negatives,88,87,325,47
