Metric,ZKP Framework,Regex Baseline,LLM Simulator,Ensemble
accuracy,0.911925601750547,0.911925601750547,0.8282275711159738,0.9327133479212254
precision,0.9065868263473054,0.9065868263473054,1.0,0.9106529209621993
recall,0.9011904761904762,0.9011904761904762,0.6261904761904762,0.9464285714285714
f1,0.9038805970149253,0.9038805970149253,0.7701317715959004,0.9281961471103326
sensitivity,0.9011904761904762,0.9011904761904762,0.6261904761904762,0.9464285714285714
specificity,0.9210526315789473,0.9210526315789473,1.0,0.9210526315789473
latency_ms,0.08974033581088879,0.06052897326012409,0.06876876109016802,0.2301537494951578
tamper_resistance,0.8869047619047619,0.888095238095238,0.6071428571428571,0.925
detection_rate,0.9011904761904762,0.9011904761904762,0.6261904761904762,0.9464285714285714
throughput_sps,11143.261176415872,16521.0137581962,14541.4863398342,4344.921610851441
true_positives,757,757,526,795
true_negatives,910,910,988,910
false_positives,78,78,0,78
false_negatives,83,83,314,45
