Metric,ZKP Framework,Regex Baseline,LLM Simulator,Ensemble
accuracy,0.9119274175702589,0.9089400309803054,0.8157778269528657,0.9377074574020801
precision,0.9242685025817556,0.9237623762376238,1.0,0.9283720930232559
recall,0.8850953614315987,0.8787379326583471,0.6079585589828114,0.9399576171415116
f1,0.904257878277604,0.9006878243031254,0.7561868501976863,0.934128934128934
sensitivity,0.8850953614315987,0.8787379326583471,0.6079585589828114,0.9399576171415116
specificity,0.9357127948236277,0.9357127948236277,1.0,0.9357127948236277
latency_ms,0.09006616630815883,0.05913922997221638,0.06885635665518754,0.2322333079044944
tamper_resistance,0.8615,0.867,0.5895,0.923
detection_rate,0.8850953614315987,0.8787379326583471,0.6079585589828114,0.9399576171415116
throughput_sps,11102.948432139638,16909.249587284114,14522.987398356074,4306.014537808024
true_positives,3759,3732,2582,3992
true_negatives,4483,4483,4791,4483
false_positives,308,308,0,308
false_negatives,488,515,1665,255
