Metric,ZKP Framework,Regex Baseline,LLM Simulator,Ensemble
accuracy,0.9119274175702589,0.9089400309803054,0.8173268422217305,0.9373755255587519
precision,0.9242685025817556,0.9237623762376238,1.0,0.928322085175704
recall,0.8850953614315987,0.8787379326583471,0.6112550035319049,0.9392512361667059
f1,0.904257878277604,0.9006878243031254,0.7587315504895513,0.9337546816479402
sensitivity,0.8850953614315987,0.8787379326583471,0.6112550035319049,0.9392512361667059
specificity,0.9357127948236277,0.9357127948236277,1.0,0.9357127948236277
latency_ms,0.08806540760800859,0.05939769702665731,0.06687976164373578,0.22873271221237707
tamper_resistance,0.868,0.857,0.577,0.918
detection_rate,0.8850953614315987,0.8787379326583471,0.6112550035319049,0.9392512361667059
throughput_sps,11355.19640641578,16835.669563942967,14952.20639880471,4371.915107059569
true_positives,3759,3732,2596,3989
true_negatives,4483,4483,4791,4483
false_positives,308,308,0,308
false_negatives,488,515,1651,258
