Metric,ZKP Framework,Regex Baseline,LLM Simulator,Ensemble
accuracy,0.9170378619153675,0.9175946547884187,0.8223830734966593,0.9398663697104677
precision,0.9253365973072215,0.9254278728606357,1.0,0.9289044289044289
recall,0.8957345971563981,0.8969194312796208,0.6220379146919431,0.9443127962085308
f1,0.9102950030102348,0.9109506618531888,0.7669831994156318,0.936545240893067
sensitivity,0.8957345971563981,0.8969194312796208,0.6220379146919431,0.9443127962085308
specificity,0.9359243697478992,0.9359243697478992,1.0,0.9359243697478992
latency_ms,0.09107974696000064,0.06253376835438616,0.0704125996952864,0.23471101089681443
tamper_resistance,0.8779620853080569,0.8744075829383886,0.5864928909952607,0.9241706161137441
detection_rate,0.8957345971563981,0.8969194312796208,0.6220379146919431,0.9443127962085308
throughput_sps,10979.389308571186,15991.35996943097,14202.003680130312,4260.558531868913
true_positives,756,757,525,797
true_negatives,891,891,952,891
false_positives,61,61,0,61
false_negatives,88,87,319,47
