Metric,ZKP Framework,Regex Baseline,LLM Simulator,Ensemble
accuracy,0.9119274175702589,0.9089400309803054,0.8141181677362248,0.9373755255587519
precision,0.9242685025817556,0.9237623762376238,1.0,0.928322085175704
recall,0.8850953614315987,0.8787379326583471,0.6044266541087827,0.9392512361667059
f1,0.904257878277604,0.9006878243031254,0.7534487819195773,0.9337546816479402
sensitivity,0.8850953614315987,0.8787379326583471,0.6044266541087827,0.9392512361667059
specificity,0.9357127948236277,0.9357127948236277,1.0,0.9357127948236277
latency_ms,0.08858458398057972,0.05914147223590565,0.06655159975791775,0.2322554139865133
tamper_resistance,0.87,0.8525,0.576,0.9145
detection_rate,0.8850953614315987,0.8787379326583471,0.6044266541087827,0.9392512361667059
throughput_sps,11288.64589147056,16908.60849745444,15025.934818058651,4305.604691127107
true_positives,3759,3732,2567,3989
true_negatives,4483,4483,4791,4483
false_positives,308,308,0,308
false_negatives,488,515,1680,258
