Metric,ZKP Framework,Regex Baseline,LLM Simulator,Ensemble
accuracy,0.9119274175702589,0.9089400309803054,0.8143394556317769,0.9377074574020801
precision,0.9242685025817556,0.9237623762376238,1.0,0.9283720930232559
recall,0.8850953614315987,0.8787379326583471,0.6048975747586531,0.9399576171415116
f1,0.904257878277604,0.9006878243031254,0.7538145539906103,0.934128934128934
sensitivity,0.8850953614315987,0.8787379326583471,0.6048975747586531,0.9399576171415116
specificity,0.9357127948236277,0.9357127948236277,1.0,0.9357127948236277
latency_ms,0.08735759091023772,0.05999065706439186,0.06803328760378813,0.2354234160245797
tamper_resistance,0.8575,0.8525,0.591,0.921
detection_rate,0.8850953614315987,0.8787379326583471,0.6048975747586531,0.9399576171415116
throughput_sps,11447.202121536604,16669.26233074319,14698.686998984882,4247.665830724305
true_positives,3759,3732,2569,3992
true_negatives,4483,4483,4791,4483
false_positives,308,308,0,308
false_negatives,488,515,1678,255
