Metric,ZKP Framework,Regex Baseline,LLM Simulator,Ensemble
accuracy,0.911925601750547,0.911925601750547,0.824398249452954,0.9327133479212254
precision,0.9065868263473054,0.9065868263473054,1.0,0.9106529209621993
recall,0.9011904761904762,0.9011904761904762,0.6178571428571429,0.9464285714285714
f1,0.9038805970149253,0.9038805970149253,0.7637969094922737,0.9281961471103326
sensitivity,0.9011904761904762,0.9011904761904762,0.6178571428571429,0.9464285714285714
specificity,0.9210526315789473,0.9210526315789473,1.0,0.9210526315789473
latency_ms,0.08940579332981902,0.05982584713324415,0.06820936432552546,0.23100021370651946
tamper_resistance,0.8892857142857142,0.888095238095238,0.5976190476190476,0.9333333333333333
detection_rate,0.9011904761904762,0.9011904761904762,0.6178571428571429,0.9464285714285714
throughput_sps,11184.957515124197,16715.183284789928,14660.743578074627,4329.000324088346
true_positives,757,757,519,795
true_negatives,910,910,988,910
false_positives,78,78,0,78
false_negatives,83,83,321,45
