Metric,ZKP Framework,Regex Baseline,LLM Simulator,Ensemble
accuracy,0.9170378619153675,0.9175946547884187,0.8223830734966593,0.9404231625835189
precision,0.9253365973072215,0.9254278728606357,1.0,0.9289871944121071
recall,0.8957345971563981,0.8969194312796208,0.6220379146919431,0.9454976303317536
f1,0.9102950030102348,0.9109506618531888,0.7669831994156318,0.9371697005284793
sensitivity,0.8957345971563981,0.8969194312796208,0.6220379146919431,0.9454976303317536
specificity,0.9359243697478992,0.9359243697478992,1.0,0.9359243697478992
latency_ms,0.0937664694669252,0.06116405627244299,0.06945786338075498,0.23246767260715
tamper_resistance,0.8850710900473934,0.8803317535545023,0.5853080568720379,0.9300947867298578
detection_rate,0.8957345971563981,0.8969194312796208,0.6220379146919431,0.9454976303317536
throughput_sps,10664.793136449869,16349.471584188286,14397.217986942496,4301.673384453384
true_positives,756,757,525,798
true_negatives,891,891,952,891
false_positives,61,61,0,61
false_negatives,88,87,319,46
