Metric,ZKP Framework,Regex Baseline,LLM Simulator,Ensemble
accuracy,0.9170378619153675,0.9175946547884187,0.8173719376391982,0.9404231625835189
precision,0.9253365973072215,0.9254278728606357,1.0,0.9289871944121071
recall,0.8957345971563981,0.8969194312796208,0.6113744075829384,0.9454976303317536
f1,0.9102950030102348,0.9109506618531888,0.7588235294117647,0.9371697005284793
sensitivity,0.8957345971563981,0.8969194312796208,0.6113744075829384,0.9454976303317536
specificity,0.9359243697478992,0.9359243697478992,1.0,0.9359243697478992
latency_ms,0.09305068273055792,0.06427186103599905,0.07167916520932205,0.23782545314865283
tamper_resistance,0.8779620853080569,0.8732227488151659,0.5853080568720379,0.9289099526066351
detection_rate,0.8957345971563981,0.8969194312796208,0.6113744075829384,0.9454976303317536
throughput_sps,10746.831411174582,15558.908422457132,13951.055332183858,4204.764404989696
true_positives,756,757,516,798
true_negatives,891,891,952,891
false_positives,61,61,0,61
false_negatives,88,87,328,46
