Metric,ZKP Framework,Regex Baseline,LLM Simulator,Ensemble
accuracy,0.9119274175702589,0.9089400309803054,0.8159991148484178,0.9377074574020801
precision,0.9242685025817556,0.9237623762376238,1.0,0.9283720930232559
recall,0.8850953614315987,0.8787379326583471,0.6084294796326819,0.9399576171415116
f1,0.904257878277604,0.9006878243031254,0.7565510174205826,0.934128934128934
sensitivity,0.8850953614315987,0.8787379326583471,0.6084294796326819,0.9399576171415116
specificity,0.9357127948236277,0.9357127948236277,1.0,0.9357127948236277
latency_ms,0.09170135688823945,0.060998172088913435,0.06746005948651915,0.2362990068054537
tamper_resistance,0.8645,0.859,0.5915,0.9225
detection_rate,0.8850953614315987,0.8787379326583471,0.6084294796326819,0.9399576171415116
throughput_sps,10904.96404779206,16393.933879565426,14823.586098376247,4231.926378020309
true_positives,3759,3732,2584,3992
true_negatives,4483,4483,4791,4483
false_positives,308,308,0,308
false_negatives,488,515,1663,255
