Metric,ZKP Framework,Regex Baseline,LLM Simulator,Ensemble
accuracy,0.9170378619153675,0.9175946547884187,0.816815144766147,0.9398663697104677
precision,0.9253365973072215,0.9254278728606357,1.0,0.9289044289044289
recall,0.8957345971563981,0.8969194312796208,0.6101895734597157,0.9443127962085308
f1,0.9102950030102348,0.9109506618531888,0.7579102281089036,0.936545240893067
sensitivity,0.8957345971563981,0.8969194312796208,0.6101895734597157,0.9443127962085308
specificity,0.9359243697478992,0.9359243697478992,1.0,0.9359243697478992
latency_ms,0.090188597783214,0.06239238985397237,0.07001700539365908,0.23555529940632774
tamper_resistance,0.8791469194312796,0.8779620853080569,0.5936018957345972,0.9253554502369669
detection_rate,0.8957345971563981,0.8969194312796208,0.6101895734597157,0.9443127962085308
throughput_sps,11087.876123805543,16027.595710638298,14282.244640107994,4245.287635303937
true_positives,756,757,515,797
true_negatives,891,891,952,891
false_positives,61,61,0,61
false_negatives,88,87,329,47
